,event_source.hash,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Outlier,Usage_Rating_Categorical,outgoing_country,Revenue_on_Usage_Cumulative
114,3c4c9799f94bc608bdb262f963478358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['Kuwait -Mobile'],89700
115,3c7e33ce463f2e1a1327783dbfe922e9,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['Australia'],57050
116,3e7e191b7d879038577c1b323b858e99,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0641025641025641,NO,LOW,['France - Mobile'],149100
117,3e8683609c68fe0cc7771acb0f1716ce,0.5,0.25,0.0,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.11217948717948717,YES,LOW,['Qatar - Mobile'],1340416
118,3ec6441eb5df6ef9ba2bdd63f919ce8b,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.16666666666666666,0.0,0.060897435897435896,NO,LOW,['United Arab Emirates'],148000
119,3f16df551a137e02d1b2c1b06076636d,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.044871794871794865,NO,LOW,['Australia - Mobile'],357300
120,3f457223b4ab99aca778c3ffc45d35fb,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['U.S.A'],1715
121,3f9af1e9d0c70041608ae194f656ea19,0.0625,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.09455128205128206,YES,LOW,"['Australia - Mobile', 'UK - Mobile', 'Barbados', 'U.S.A', 'United Arab Emirates']",468698
122,3fbe5da2b888637d2c55a3a50c2860e8,0.75,1.0,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.0,0.5625,1.0,0.3333333333333333,0.44070512820512825,YES,MEDIUM,"['United Arab Emirates', 'United Arab Emirates  - Mobile']",3349663
123,3ff964e1c7d3ad62aba6a032cdb80e64,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.25,0.16666666666666666,0.0,0.1875,0.0,0.16666666666666666,0.10416666666666667,YES,LOW,"['Canada', 'Australia', 'U.S.A', 'Singapore']",179918
124,4006fa22ee43ef7a18c02d794fba96ee,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,YES,LOW,"['Australia - Mobile', 'United Arab Emirates  - Mobile']",329667
125,40316888f773134364ae711ebdfdc791,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['France - Mobile'],78300
126,41b126062cfcfd5e909511675878bacd,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,NO,LOW,['Kuwait -Mobile'],125700
127,41ccbe2e8e9090a7dff45edc35d3aaba,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['U.S.A'],1715
128,425ba7dcfe17742aba8994becf53c229,0.75,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.3397435897435897,YES,MEDIUM,"['Australia - Mobile', 'UK - Mobile', 'U.K.', 'Singapore']",4743351
129,42ef31070c3f3b03aea3676aba7cb740,0.1875,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.25,0.3333333333333333,0.25,0.0,0.0625,0.08333333333333333,0.0,0.16666666666666666,YES,LOW,"['U.K.', 'Australia', 'UK - Mobile']",462082
130,430816a525002fb012100f9bf8e27f8d,0.0625,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0,0.12019230769230768,YES,LOW,"['New Zealand - Mobile', 'Oman-Mobile ']",1415335
131,43268939e4a85aceeeceea70004d5c5a,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['UK - Mobile'],144600
132,450326f1c00dc7072efef91e85f57586,0.375,0.0,0.0,1.0,0.75,0.0,1.0,0.5,0.08333333333333333,0.5,0.0625,0.5,0.0,0.3669871794871795,YES,MEDIUM,['United Arab Emirates  - Mobile'],2039333
133,453ed6d12a91a35cfc44d0b2e691a6c0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,NO,LOW,['France - Mobile'],231000
134,474aef26dacb4f2c3ac5983e175e18e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['Qatar - Mobile'],14167
135,47ba00bc83a14e1985ca9a031d52efe3,0.0,0.0,0.0,0.08333333333333333,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.057692307692307696,NO,LOW,['Italy - Mobile'],393000
136,48a7ca602fcfdf28093541cb00d613bb,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['U.S.A'],31360
137,48ea05c4757616b5d14028a79acc8a59,0.1875,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.11057692307692307,YES,LOW,"['Korea Republic Of', 'Indonesia - Mobile', 'India']",255885
138,491c706a7512c044872648b069944e64,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Qatar - Mobile'],67083
139,4934f6949e8de1fc44432cfc1e39a9d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Australia'],13650
140,49fd02fe57ba3852a8ae4fe55a5237f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,NO,LOW,['Qatar - Mobile'],677500
141,4a475b16493e3774d09eaf35ff514b97,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0641025641025641,NO,LOW,['U.S.A'],101593
142,4b1bf57b9f02b67e54c5a36647d51f0c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['Australia - Mobile'],92400
143,4bbf6b545148fcd1729da7a9b25b1fe8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,0.06410256410256411,NO,LOW,['Korea Republic Of - Mobile'],693366
144,4c4675487bb19a93b735663cce8b33e9,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.05128205128205128,NO,LOW,"['UK - Mobile', 'Canada', 'U.K.']",112532
145,4c9365df447c5c9fb28566a4a517933d,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.25,0.16666666666666666,0.16666666666666666,0.5,0.5,0.125,0.16666666666666666,0.0,0.18269230769230765,YES,LOW,['Australia - Mobile'],714000
146,4ce2ac785d4cfa6a31d37680a60855a0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,NO,LOW,['U.S.A'],134178
147,4cebd60d20845469364f6af9bf875cdd,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['Saudi Arabia'],8233
148,4d384b3ff38d7b7060eb1fea680200ab,0.1875,1.0,1.0,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.5849358974358975,YES,MEDIUM,['Australia - Mobile'],4149300
149,4dbd986709b12a3f50c28b75842592b2,0.125,0.0,0.5,0.0,0.3333333333333333,0.5,0.08333333333333333,0.25,0.16666666666666666,0.25,0.0,0.0,0.0,0.16987179487179485,YES,LOW,"['Canada', 'United Arab Emirates  - Mobile']",214647
150,4eb1ffd42c80a36396a4cd2bb9f3284c,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Canada'],2123
151,4f181bb9708a8702c9e96fd6990222b1,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.08974358974358973,YES,LOW,"['Australia - Mobile', 'Canada', 'Australia']",251616
152,4ff7845abe4518b8ecd264564de98f10,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['Germany'],6650
153,50f33168b2c198867206f509a5c75831,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['India'],24570
154,516d75323fffd9e5ab90f2bbbcea2bcb,0.0625,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0625,0.0,0.0,0.0737179487179487,NO,LOW,"['France - Mobile', 'Australia - Mobile']",710700
155,52380877b36538ec9c9a44084bea19e5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,NO,LOW,['India'],5200
156,536f73416d903202def0c0546c2bff27,0.0625,0.25,0.08333333333333333,0.5,0.0,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.375,0.25,0.16666666666666666,0.20673076923076922,YES,LOW,"['Australia - Mobile', 'U.S.A', 'United Arab Emirates  - Mobile']",847977
157,53a549afb1165058c3d9d03cd604877c,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.044871794871794865,NO,LOW,"['United Arab Emirates', 'U.S.A', 'Qatar']",317328
158,541aae494e0ca618c497cca547a12194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['United Arab Emirates  - Mobile'],59333
159,54608c7d53ad49deb29008a2ce0ee791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0,0.038461538461538464,NO,LOW,['U.S.A'],158760
160,54f16eb9c93bf0654c1a261e5c4af944,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['U.S.A'],1388
161,552d18e8515f81cf52f85d1cb995de16,0.125,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.05448717948717948,NO,LOW,"['Australia - Mobile', 'Japan - Mobile', 'United Arab Emirates  - Mobile']",294934
162,5535b8544edef2d228253e7debf13956,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['U.K.'],2450
163,5626538af57846eb81bd47c15b54b21d,0.0625,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030448717948717948,NO,LOW,"['Australia - Mobile', 'Australia']",195250
164,569ab7e43caa3fb5a95985090308da45,0.125,0.25,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.25,0.25,0.08333333333333333,0.125,0.16666666666666666,0.25,0.2756410256410256,YES,LOW,['Italy - Mobile'],1870800
165,572c8c7af56c5dab11678cec81e0e465,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Qatar - Mobile'],15000
166,578046c8b48f99dbb32ba29409b56563,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,NO,LOW,"['U.K.', 'Singapore']",218217
167,57f81eff21ce3f03dd69d2837cf9b038,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,NO,LOW,['UK - Mobile'],282000
168,57fd5d0fd4a5a64994dcef7be5cb3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['France - Mobile'],21000
169,5894054ea2bc1f847421efa6780afd11,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Korea Republic Of'],27867
170,58e8edd99ccc4f147d62fedc6bdc0536,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,NO,LOW,['United Arab Emirates'],317000
171,58e984be6f8750f5707066e93086ed05,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['United Arab Emirates  - Mobile'],35667
172,5aa899bf785247fd5e97694c53e95742,0.0625,0.0,0.25,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,0.75,0.08333333333333333,0.0,0.12019230769230768,YES,LOW,"['France - Mobile', 'Australia', 'Australia - Mobile', 'France']",385033
173,5b36830364aac0e222251e82733bc585,0.75,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,0.8333333333333333,YES,HIGH,['U.S.A'],4801998
174,5b3d2ecbe5f8733b1d20f5729e0a3f6d,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.1474358974358974,YES,LOW,"['UK - Mobile', 'United Arab Emirates  - Mobile', 'U.K.', 'Italy - Mobile', 'India', 'Switzerland']",1362521
175,5bb03273e10f7df788d5cf560f83a7e5,0.0625,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.017628205128205125,NO,LOW,['Italy - Mobile'],29700
176,5be8e1d39f6ab638d17b91c96d96b1cb,0.125,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.13141025641025642,YES,LOW,"['Netherlands', 'UK - Mobile']",2384400
177,5c7014778c124ba92ca6a098e78daa96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Jordan'],87500
178,5ceecb860a82548818da2c97880432e3,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.03205128205128205,NO,LOW,"['France - Mobile', 'Oman-Mobile ']",183350
179,5d6227023c9468e89ded21d651981c27,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['United Arab Emirates  - Mobile'],132333
180,5f3d6748040dfff6fdf405e67face60e,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['UK - Mobile'],15000
181,5f4823ff977d6bcbd4fd5d5ee43341a8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,NO,LOW,['India'],68575
182,5fcdfbfb799f201d8ee31311d5279287,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['Malaysia - Mobile'],107000
183,5fea9b5567a3814f57718fe99db525a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['United Arab Emirates  - Mobile'],46000
184,60b6a435634a63e3a5023674f3eb2a8b,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.12820512820512822,YES,LOW,"['Germany', 'India']",136597
185,611e5a29db6689e85a9da5d68617dc75,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0625,0.16666666666666666,0.0,0.08173076923076923,YES,LOW,"['France - Mobile', 'France']",103399
186,6132f36005b52087a6532ae7fe928218,0.0625,0.08333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689102564102564,NO,LOW,['Australia - Mobile'],31800
187,61951c50f24fae789131f6653b3cbd7a,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.044871794871794865,NO,LOW,"['Germany', 'Belgium']",124616
188,61d67d49f1e8747af7fbbd1232e97eef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['Canada'],22377
189,62bb305a24c92cb7f073941a6f1cf4ab,0.75,0.75,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435897435897436,YES,LOW,"['New Zealand - Mobile', 'Malaysia']",1272401
190,63aac75c86229aa94cba7d8a9cfc4398,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.04326923076923077,NO,LOW,['Australia - Mobile'],43200
191,63f18a48f7fb498812e942ff6582619b,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0625,0.0,0.0,0.011217948717948716,NO,LOW,['United Arab Emirates  - Mobile'],22666
192,640654d73e793985d8a0af054fb84a0f,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.5,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.141025641025641,YES,LOW,['Australia - Mobile'],510000
193,6446fd3149b40d0ae542969ad92dcdd4,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['Qatar - Mobile'],79167
194,64906ac25467e1f6745fb3bd3fab4b8a,0.1875,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04006410256410256,NO,LOW,"['UK - Mobile', 'Australia', 'U.K.']",195634
195,652e635172257be9a86800505f7f908a,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['Italy - Mobile'],5700
196,6593bda8608b3bcdfab408daabf6e90e,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.035256410256410256,NO,LOW,"['Canada', 'UK - Mobile']",161420
197,66bbab9297725a48b286e3877ce86a84,0.5625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971153846153846,YES,LOW,['Korea Republic Of - Mobile'],982300
198,66cc2ee5785e4550f9d956fcc234e2b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['Saudi Arabia - Mobile'],18683
199,679c3ffd9a655a1e04327fb1edf4f618,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.75,0.25,1.0,0.6346153846153846,YES,MEDIUM,"['U.K.', 'Canada']",8384256
200,67a5c72583d9625030befc9da30f801d,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.03846153846153846,NO,LOW,['France - Mobile'],104400
201,69618a067865cf92431ed15d79f75226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['India'],32435
202,69ccad7c36e8c623de7855746231579e,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.375,0.0,0.0,0.05448717948717948,NO,LOW,"['China - Mobile', 'Austria - Mobile', 'Russia']",59200
203,69cf35dfa31af2bd728d476f43c8faab,0.0625,0.25,0.08333333333333333,0.0,0.16666666666666666,0.25,0.08333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.07852564102564102,NO,LOW,"['UK - Mobile', 'United Arab Emirates  - Mobile', 'U.K.', 'India', 'France']",154700
204,69d91c6f3d75bcd9954871981ec22795,0.75,0.6666666666666666,0.25,0.6666666666666666,0.25,0.75,0.0,0.16666666666666666,0.0,0.0,0.1875,0.25,0.0,0.30288461538461536,YES,LOW,['Australia'],814569
205,6aa0beeb0226622462e95030241f2d45,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03205128205128205,NO,LOW,['U.K.'],123667
206,6b5a53275e58e99ff6b4b5ca8e2419ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.014423076923076924,NO,LOW,['Pakistan - Mobile'],194400
207,6c397f70bdbc607bfbef7772a54fb239,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.06410256410256411,NO,LOW,"['Australia - Mobile', 'UK - Mobile', 'U.K.']",334450
208,6c429b4930e0b602e9fe34087c534f59,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.02564102564102564,NO,LOW,['Australia - Mobile'],18600
209,6c4664362bd61f75c20e8db0946eb930,0.0625,0.08333333333333333,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049679487179487176,NO,LOW,"['Barbados', 'Australia', 'New Zealand']",158166
210,6cf9a568ef3c58e32580a5633228f41a,0.25,0.16666666666666666,0.0,0.25,1.0,0.25,0.0,0.25,0.0,0.25,0.125,0.6666666666666666,0.3333333333333333,0.2724358974358974,YES,LOW,['UK - Mobile'],2294100
211,6d05264c962bca2de27e7a00c85ef5ef,0.0625,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.15865384615384615,YES,LOW,"['United Arab Emirates', 'U.K.', 'Australia - Mobile', 'United Arab Emirates  - Mobile']",2179286
212,6d6e71780151e01915a1fe8aa99b1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,NO,LOW,['U.S.A'],3022
213,6d6eeb3bba32487b064be3e514c68a5e,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,NO,LOW,['U.S.A'],9718
214,6eb7c7e72cb90d69c265a98a69d7e377,0.125,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,NO,LOW,['Italy - Mobile'],169500
215,6ee751dfbc727b1b579a188ce1d008e3,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.01282051282051282,NO,LOW,['Japan - Mobile'],10000
216,6f22328dd88a24303a7718e4b3bb7bb0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.08333333333333333,0.25,0.25,0.0,0.12179487179487179,YES,LOW,"['Canada', 'Australia', 'U.S.A']",245490
217,709d2f2bbdf401b856fdf41d179ade81,0.75,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.75,0.3333333333333333,0.25,0.75,0.3333333333333333,0.0,0.423076923076923,YES,MEDIUM,"['New Zealand - Mobile', 'United Arab Emirates  - Mobile']",12060566
218,70d272d98fce8d869d1f855ee38f8fb3,0.0625,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.25,0.0,0.16666666666666666,0.75,0.25,0.25,0.1971153846153846,YES,LOW,['United Arab Emirates  - Mobile'],2097336
219,7108a9d01fd8204c50bd9672d200f4de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.038461538461538464,NO,LOW,['Australia'],16567
220,710d8b9aa5ef8f9895fff27ed9218c1d,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,NO,LOW,['Korea Republic Of - Mobile'],430101
221,71abb2e3fb7424a48b20bb7a0809f5ea,0.375,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,NO,LOW,['Qatar - Mobile'],181250
222,71b026d1414f371094ad071d02468f1b,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,NO,LOW,['Austria - Mobile'],121367
223,71e31fbe2fa865d474d0cf4435d3f59f,0.125,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.09294871794871797,YES,LOW,"['United Arab Emirates', 'U.K.']",663850
224,71f750d1ac24343ca3a3de5e197af6ec,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03205128205128205,NO,LOW,['Australia - Mobile'],71400
225,728d67fc4c1187361a674b41b92e0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.02564102564102564,NO,LOW,['U.S.A'],64435
226,72a0d0bbb0b7fb1a1b94db9b404fc997,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.11538461538461536,YES,LOW,"['UK - Mobile', 'Malaysia - Mobile']",458300
